match_id,team,start_minute,end_minute,pass_count,score_context,phase_context,intensity_context,density,clustering_coefficient,avg_betweenness_centrality,avg_eigenvector_centrality,avg_path_length,centralization,normalized_path_length,normalized_centralization
3754143,Newcastle United,25,30,20,tied,early,low,0.012755102040816327,0.023397067659395233,0.00655043341213554,0.12399903450062529,0.2535885167464115,0.07358156028368794,3.9433962264150946,0.07204861111111112
3754143,Liverpool,26,31,31,tied,early,medium,0.022108843537414966,0.0,0.03007617546624639,0.1239107561164614,0.16278467908902688,0.06382978723404255,6.143084260731321,0.0625
3754143,Newcastle United,26,31,25,tied,early,low,0.015306122448979591,0.010734532754887496,0.008976063829787233,0.17405451272414835,0.13886113886113888,0.0926418439716312,7.201438848920862,0.09071180555555555
3754143,Liverpool,27,32,27,tied,early,medium,0.0195578231292517,0.0,0.031413814369411035,0.16113163544386636,0.17818181818181816,0.06648936170212766,5.612244897959184,0.06510416666666667
3754143,Newcastle United,27,32,26,tied,early,medium,0.01445578231292517,0.006133247401246121,0.009846757852077,0.1763989551426266,0.1275680840898232,0.11524822695035461,7.838951310861424,0.11284722222222224
3754143,Liverpool,28,33,38,tied,early,medium,0.02295918367346939,0.01271116536455447,0.021437782076079947,0.12087176254813975,0.11587301587301586,0.06294326241134751,8.63013698630137,0.06163194444444444
3754143,Liverpool,29,34,47,tied,middle,high,0.02891156462585034,0.018156588631631176,0.02483917530460084,0.1284234241386434,0.08923076923076922,0.100177304964539,11.206896551724139,0.09809027777777778
3754143,Liverpool,30,35,36,tied,middle,medium,0.022108843537414966,0.023250733944290964,0.027039007092198575,0.1334406229246727,0.1416202844774273,0.08554964539007091,7.0611353711790406,0.0837673611111111
3754143,Liverpool,31,36,30,tied,middle,medium,0.017857142857142856,0.017141782991766982,0.022629712579320643,0.1481927914821092,0.17264174930078818,0.06826241134751772,5.792341678939618,0.06684027777777778
3754143,Liverpool,32,37,39,tied,middle,medium,0.021258503401360544,0.011427855327844655,0.017065602836879433,0.11143569828961415,0.14035087719298245,0.06471631205673758,7.125,0.06336805555555555
